Sexo;Comunidades y Ciudades Autónomas;Sector económico;Periodo;Total
Hombres;14 Murcia, Región de;Servicios;2018;52,4
Hombres;14 Murcia, Región de;Servicios;2017;54,7
Hombres;14 Murcia, Región de;Servicios;2016;54,8
Hombres;14 Murcia, Región de;Servicios;2015;55,3
Hombres;14 Murcia, Región de;Servicios;2014;54
Hombres;14 Murcia, Región de;Servicios;2013;54,3
Hombres;14 Murcia, Región de;Servicios;2012;53,4
Hombres;14 Murcia, Región de;Servicios;2011;50,1
Hombres;14 Murcia, Región de;Servicios;2010;49,4
Hombres;14 Murcia, Región de;Servicios;2009;52,7
Hombres;14 Murcia, Región de;Servicios;2008;47,5
Hombres;15 Navarra, Comunidad Foral de;Total;2024;100
Hombres;15 Navarra, Comunidad Foral de;Total;2023;100
Hombres;15 Navarra, Comunidad Foral de;Total;2022;100
Hombres;15 Navarra, Comunidad Foral de;Total;2021;100
Hombres;15 Navarra, Comunidad Foral de;Total;2020;100
Hombres;15 Navarra, Comunidad Foral de;Total;2019;100
Hombres;15 Navarra, Comunidad Foral de;Total;2018;100
Hombres;15 Navarra, Comunidad Foral de;Total;2017;100
Hombres;15 Navarra, Comunidad Foral de;Total;2016;100
Hombres;15 Navarra, Comunidad Foral de;Total;2015;100
Hombres;15 Navarra, Comunidad Foral de;Total;2014;100
Hombres;15 Navarra, Comunidad Foral de;Total;2013;100
Hombres;15 Navarra, Comunidad Foral de;Total;2012;100
Hombres;15 Navarra, Comunidad Foral de;Total;2011;100
Hombres;15 Navarra, Comunidad Foral de;Total;2010;100
Hombres;15 Navarra, Comunidad Foral de;Total;2009;100
Hombres;15 Navarra, Comunidad Foral de;Total;2008;100
Hombres;15 Navarra, Comunidad Foral de;Agricultura;2024;2,4
Hombres;15 Navarra, Comunidad Foral de;Agricultura;2023;4,2
Hombres;15 Navarra, Comunidad Foral de;Agricultura;2022;3,4
Hombres;15 Navarra, Comunidad Foral de;Agricultura;2021;2,8
Hombres;15 Navarra, Comunidad Foral de;Agricultura;2020;2,6
Hombres;15 Navarra, Comunidad Foral de;Agricultura;2019;2,8
Hombres;15 Navarra, Comunidad Foral de;Agricultura;2018;3,7
Hombres;15 Navarra, Comunidad Foral de;Agricultura;2017;3,6
Hombres;15 Navarra, Comunidad Foral de;Agricultura;2016;3,5
Hombres;15 Navarra, Comunidad Foral de;Agricultura;2015;3,4
Hombres;15 Navarra, Comunidad Foral de;Agricultura;2014;2,9
Hombres;15 Navarra, Comunidad Foral de;Agricultura;2013;4,2
Hombres;15 Navarra, Comunidad Foral de;Agricultura;2012;2,1
Hombres;15 Navarra, Comunidad Foral de;Agricultura;2011;2,3
Hombres;15 Navarra, Comunidad Foral de;Agricultura;2010;2,4
Hombres;15 Navarra, Comunidad Foral de;Agricultura;2009;2,9
Hombres;15 Navarra, Comunidad Foral de;Agricultura;2008;2,9
Hombres;15 Navarra, Comunidad Foral de;Industria;2024;41,7
Hombres;15 Navarra, Comunidad Foral de;Industria;2023;38,9
Hombres;15 Navarra, Comunidad Foral de;Industria;2022;41
Hombres;15 Navarra, Comunidad Foral de;Industria;2021;44,1
Hombres;15 Navarra, Comunidad Foral de;Industria;2020;43,9
Hombres;15 Navarra, Comunidad Foral de;Industria;2019;41,5
Hombres;15 Navarra, Comunidad Foral de;Industria;2018;44,1
Hombres;15 Navarra, Comunidad Foral de;Industria;2017;44,1
Hombres;15 Navarra, Comunidad Foral de;Industria;2016;39,8
Hombres;15 Navarra, Comunidad Foral de;Industria;2015;38,5
Hombres;15 Navarra, Comunidad Foral de;Industria;2014;40,3
Hombres;15 Navarra, Comunidad Foral de;Industria;2013;42,3
Hombres;15 Navarra, Comunidad Foral de;Industria;2012;40,6
Hombres;15 Navarra, Comunidad Foral de;Industria;2011;38,8
Hombres;15 Navarra, Comunidad Foral de;Industria;2010;41,3
Hombres;15 Navarra, Comunidad Foral de;Industria;2009;42,2
Hombres;15 Navarra, Comunidad Foral de;Industria;2008;42,5
Hombres;15 Navarra, Comunidad Foral de;Construcción;2024;7
Hombres;15 Navarra, Comunidad Foral de;Construcción;2023;8,3
Hombres;15 Navarra, Comunidad Foral de;Construcción;2022;9,3
Hombres;15 Navarra, Comunidad Foral de;Construcción;2021;11,1
Hombres;15 Navarra, Comunidad Foral de;Construcción;2020;7,1
Hombres;15 Navarra, Comunidad Foral de;Construcción;2019;6,7
Hombres;15 Navarra, Comunidad Foral de;Construcción;2018;7,3
Hombres;15 Navarra, Comunidad Foral de;Construcción;2017;6,9
Hombres;15 Navarra, Comunidad Foral de;Construcción;2016;5,6
Hombres;15 Navarra, Comunidad Foral de;Construcción;2015;7,8
Hombres;15 Navarra, Comunidad Foral de;Construcción;2014;6,1
Hombres;15 Navarra, Comunidad Foral de;Construcción;2013;6,3
Hombres;15 Navarra, Comunidad Foral de;Construcción;2012;9,6
Hombres;15 Navarra, Comunidad Foral de;Construcción;2011;12,5
Hombres;15 Navarra, Comunidad Foral de;Construcción;2010;12,5
Hombres;15 Navarra, Comunidad Foral de;Construcción;2009;13,5
Hombres;15 Navarra, Comunidad Foral de;Construcción;2008;15,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2024;48,9
Hombres;15 Navarra, Comunidad Foral de;Servicios;2023;48,6
Hombres;15 Navarra, Comunidad Foral de;Servicios;2022;46,3
Hombres;15 Navarra, Comunidad Foral de;Servicios;2021;42
Hombres;15 Navarra, Comunidad Foral de;Servicios;2020;46,3
Hombres;15 Navarra, Comunidad Foral de;Servicios;2019;49
Hombres;15 Navarra, Comunidad Foral de;Servicios;2018;44,9
Hombres;15 Navarra, Comunidad Foral de;Servicios;2017;45,4
Hombres;15 Navarra, Comunidad Foral de;Servicios;2016;51,1
Hombres;15 Navarra, Comunidad Foral de;Servicios;2015;50,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2014;50,8
Hombres;15 Navarra, Comunidad Foral de;Servicios;2013;47,2
Hombres;15 Navarra, Comunidad Foral de;Servicios;2012;47,6
Hombres;15 Navarra, Comunidad Foral de;Servicios;2011;46,4
Hombres;15 Navarra, Comunidad Foral de;Servicios;2010;43,8
Hombres;15 Navarra, Comunidad Foral de;Servicios;2009;41,3
Hombres;15 Navarra, Comunidad Foral de;Servicios;2008;39,3
Hombres;16 País Vasco;Total;2024;100
Hombres;16 País Vasco;Total;2023;100
Hombres;16 País Vasco;Total;2022;100
Hombres;16 País Vasco;Total;2021;100
Hombres;16 País Vasco;Total;2020;100
Hombres;16 País Vasco;Total;2019;100
Hombres;16 País Vasco;Total;2018;100
Hombres;16 País Vasco;Total;2017;100
Hombres;16 País Vasco;Total;2016;100
Hombres;16 País Vasco;Total;2015;100
Hombres;16 País Vasco;Total;2014;100
Hombres;16 País Vasco;Total;2013;100
Hombres;16 País Vasco;Total;2012;100
Hombres;16 País Vasco;Total;2011;100
Hombres;16 País Vasco;Total;2010;100
Hombres;16 País Vasco;Total;2009;100
Hombres;16 País Vasco;Total;2008;100
Hombres;16 País Vasco;Agricultura;2024;1
Hombres;16 País Vasco;Agricultura;2023;0,8
Hombres;16 País Vasco;Agricultura;2022;0,6
Hombres;16 País Vasco;Agricultura;2021;0,8
Hombres;16 País Vasco;Agricultura;2020;0,4
Hombres;16 País Vasco;Agricultura;2019;0,6
Hombres;16 País Vasco;Agricultura;2018;0,7
Hombres;16 País Vasco;Agricultura;2017;1,1
Hombres;16 País Vasco;Agricultura;2016;1,2
Hombres;16 País Vasco;Agricultura;2015;1
Hombres;16 País Vasco;Agricultura;2014;0,8
Hombres;16 País Vasco;Agricultura;2013;0,5
Hombres;16 País Vasco;Agricultura;2012;0,6
Hombres;16 País Vasco;Agricultura;2011;0,5
Hombres;16 País Vasco;Agricultura;2010;0,6
Hombres;16 País Vasco;Agricultura;2009;0,7
Hombres;16 País Vasco;Agricultura;2008;0,7
Hombres;16 País Vasco;Industria;2024;33,8
Hombres;16 País Vasco;Industria;2023;33,4
Hombres;16 País Vasco;Industria;2022;33,3
Hombres;16 País Vasco;Industria;2021;35,3
Hombres;16 País Vasco;Industria;2020;35,3
Hombres;16 País Vasco;Industria;2019;34,8
Hombres;16 País Vasco;Industria;2018;35,2
Hombres;16 País Vasco;Industria;2017;38,2
Hombres;16 País Vasco;Industria;2016;38,6
Hombres;16 País Vasco;Industria;2015;37,2
Hombres;16 País Vasco;Industria;2014;36,5
Hombres;16 País Vasco;Industria;2013;35,7
Hombres;16 País Vasco;Industria;2012;34
Hombres;16 País Vasco;Industria;2011;36,3
Hombres;16 País Vasco;Industria;2010;35,6
Hombres;16 País Vasco;Industria;2009;36,8
Hombres;16 País Vasco;Industria;2008;38
Hombres;16 País Vasco;Construcción;2024;6,7
Hombres;16 País Vasco;Construcción;2023;8
Hombres;16 País Vasco;Construcción;2022;7,1
Hombres;16 País Vasco;Construcción;2021;6,5
Hombres;16 País Vasco;Construcción;2020;8,3
Hombres;16 País Vasco;Construcción;2019;8,1
Hombres;16 País Vasco;Construcción;2018;7,7
Hombres;16 País Vasco;Construcción;2017;7
Hombres;16 País Vasco;Construcción;2016;7,3
Hombres;16 País Vasco;Construcción;2015;7,3
Hombres;16 País Vasco;Construcción;2014;7,9
Hombres;16 País Vasco;Construcción;2013;9,2
Hombres;16 País Vasco;Construcción;2012;9
Hombres;16 País Vasco;Construcción;2011;9,6
Hombres;16 País Vasco;Construcción;2010;10,4
Hombres;16 País Vasco;Construcción;2009;12,4
Hombres;16 País Vasco;Construcción;2008;13,9
Hombres;16 País Vasco;Servicios;2024;58,5
Hombres;16 País Vasco;Servicios;2023;57,9
Hombres;16 País Vasco;Servicios;2022;59
Hombres;16 País Vasco;Servicios;2021;57,5
Hombres;16 País Vasco;Servicios;2020;55,9
Hombres;16 País Vasco;Servicios;2019;56,4
Hombres;16 País Vasco;Servicios;2018;56,5
Hombres;16 País Vasco;Servicios;2017;53,7
Hombres;16 País Vasco;Servicios;2016;52,9
Hombres;16 País Vasco;Servicios;2015;54,5
Hombres;16 País Vasco;Servicios;2014;54,8
Hombres;16 País Vasco;Servicios;2013;54,6
Hombres;16 País Vasco;Servicios;2012;56,5
Hombres;16 País Vasco;Servicios;2011;53,7
Hombres;16 País Vasco;Servicios;2010;53,4
Hombres;16 País Vasco;Servicios;2009;50,1
Hombres;16 País Vasco;Servicios;2008;47,3
Hombres;17 Rioja, La;Total;2024;100
Hombres;17 Rioja, La;Total;2023;100
Hombres;17 Rioja, La;Total;2022;100
Hombres;17 Rioja, La;Total;2021;100
Hombres;17 Rioja, La;Total;2020;100
Hombres;17 Rioja, La;Total;2019;100
Hombres;17 Rioja, La;Total;2018;100
Hombres;17 Rioja, La;Total;2017;100
Hombres;17 Rioja, La;Total;2016;100
Hombres;17 Rioja, La;Total;2015;100
Hombres;17 Rioja, La;Total;2014;100
Hombres;17 Rioja, La;Total;2013;100
Hombres;17 Rioja, La;Total;2012;100
Hombres;17 Rioja, La;Total;2011;100
Hombres;17 Rioja, La;Total;2010;100
Hombres;17 Rioja, La;Total;2009;100
Hombres;17 Rioja, La;Total;2008;100
Hombres;17 Rioja, La;Agricultura;2024;5,8
Hombres;17 Rioja, La;Agricultura;2023;3,8
Hombres;17 Rioja, La;Agricultura;2022;4,7
Hombres;17 Rioja, La;Agricultura;2021;5,9
Hombres;17 Rioja, La;Agricultura;2020;6,6
Hombres;17 Rioja, La;Agricultura;2019;4
Hombres;17 Rioja, La;Agricultura;2018;4,3
Hombres;17 Rioja, La;Agricultura;2017;4,7
Hombres;17 Rioja, La;Agricultura;2016;5,7
Hombres;17 Rioja, La;Agricultura;2015;5,3
Hombres;17 Rioja, La;Agricultura;2014;3,5
Hombres;17 Rioja, La;Agricultura;2013;5
Hombres;17 Rioja, La;Agricultura;2012;3,3
Hombres;17 Rioja, La;Agricultura;2011;3,7
Hombres;17 Rioja, La;Agricultura;2010;3,6
Hombres;17 Rioja, La;Agricultura;2009;2,6
Hombres;17 Rioja, La;Agricultura;2008;1,7
Hombres;17 Rioja, La;Industria;2024;39,1
Hombres;17 Rioja, La;Industria;2023;40,7
Hombres;17 Rioja, La;Industria;2022;43,5
Hombres;17 Rioja, La;Industria;2021;40
Hombres;17 Rioja, La;Industria;2020;37,2
Hombres;17 Rioja, La;Industria;2019;40,4
Hombres;17 Rioja, La;Industria;2018;38,4
Hombres;17 Rioja, La;Industria;2017;36,8
Hombres;17 Rioja, La;Industria;2016;38,3
Hombres;17 Rioja, La;Industria;2015;38,1
Hombres;17 Rioja, La;Industria;2014;37,9
Hombres;17 Rioja, La;Industria;2013;41,2
Hombres;17 Rioja, La;Industria;2012;35,7
Hombres;17 Rioja, La;Industria;2011;37,6
Hombres;17 Rioja, La;Industria;2010;38,7
Hombres;17 Rioja, La;Industria;2009;36,2
Hombres;17 Rioja, La;Industria;2008;36,3
Hombres;17 Rioja, La;Construcción;2024;8,7
Hombres;17 Rioja, La;Construcción;2023;11,2
Hombres;17 Rioja, La;Construcción;2022;10,5
Hombres;17 Rioja, La;Construcción;2021;8
Hombres;17 Rioja, La;Construcción;2020;7,8
Hombres;17 Rioja, La;Construcción;2019;9,1
Hombres;17 Rioja, La;Construcción;2018;8,2
Hombres;17 Rioja, La;Construcción;2017;6,7
Hombres;17 Rioja, La;Construcción;2016;6
Hombres;17 Rioja, La;Construcción;2015;8,7
Hombres;17 Rioja, La;Construcción;2014;9
Hombres;17 Rioja, La;Construcción;2013;9,1
Hombres;17 Rioja, La;Construcción;2012;13,9
Hombres;17 Rioja, La;Construcción;2011;16,5
Hombres;17 Rioja, La;Construcción;2010;14,8
Hombres;17 Rioja, La;Construcción;2009;16,2
Hombres;17 Rioja, La;Construcción;2008;18,1
Hombres;17 Rioja, La;Servicios;2024;46,4
Hombres;17 Rioja, La;Servicios;2023;44,3
Hombres;17 Rioja, La;Servicios;2022;41,3
Hombres;17 Rioja, La;Servicios;2021;46,1
Hombres;17 Rioja, La;Servicios;2020;48,5
Hombres;17 Rioja, La;Servicios;2019;46,5
Hombres;17 Rioja, La;Servicios;2018;49,2
Hombres;17 Rioja, La;Servicios;2017;51,7
Hombres;17 Rioja, La;Servicios;2016;50
Hombres;17 Rioja, La;Servicios;2015;47,9
Hombres;17 Rioja, La;Servicios;2014;49,7
Hombres;17 Rioja, La;Servicios;2013;44,7
Hombres;17 Rioja, La;Servicios;2012;47,1
Hombres;17 Rioja, La;Servicios;2011;42,3
Hombres;17 Rioja, La;Servicios;2010;42,9
Hombres;17 Rioja, La;Servicios;2009;44,9
Hombres;17 Rioja, La;Servicios;2008;43,9
Hombres;18 Ceuta;Total;2024;100
Hombres;18 Ceuta;Total;2023;100
Hombres;18 Ceuta;Total;2022;100
Hombres;18 Ceuta;Total;2021;100
Hombres;18 Ceuta;Total;2020;100
Hombres;18 Ceuta;Total;2019;100
Hombres;18 Ceuta;Total;2018;100
Hombres;18 Ceuta;Total;2017;100
Hombres;18 Ceuta;Total;2016;100
Hombres;18 Ceuta;Total;2015;100
Hombres;18 Ceuta;Total;2014;100
Hombres;18 Ceuta;Total;2013;100
Hombres;18 Ceuta;Total;2012;100
Hombres;18 Ceuta;Total;2011;100
Hombres;18 Ceuta;Total;2010;100
Hombres;18 Ceuta;Total;2009;100
Hombres;18 Ceuta;Total;2008;100
Hombres;18 Ceuta;Agricultura;2024;..
Hombres;18 Ceuta;Agricultura;2023;..
Hombres;18 Ceuta;Agricultura;2022;..
Hombres;18 Ceuta;Agricultura;2021;..
Hombres;18 Ceuta;Agricultura;2020;..
Hombres;18 Ceuta;Agricultura;2019;0,4
Hombres;18 Ceuta;Agricultura;2018;0,3
Hombres;18 Ceuta;Agricultura;2017;..
Hombres;18 Ceuta;Agricultura;2016;..
Hombres;18 Ceuta;Agricultura;2015;..
Hombres;18 Ceuta;Agricultura;2014;..
Hombres;18 Ceuta;Agricultura;2013;..
Hombres;18 Ceuta;Agricultura;2012;0,4
Hombres;18 Ceuta;Agricultura;2011;..
Hombres;18 Ceuta;Agricultura;2010;..
Hombres;18 Ceuta;Agricultura;2009;..
Hombres;18 Ceuta;Agricultura;2008;..
Hombres;18 Ceuta;Industria;2024;3,9
Hombres;18 Ceuta;Industria;2023;6
Hombres;18 Ceuta;Industria;2022;5,3
Hombres;18 Ceuta;Industria;2021;4,7
Hombres;18 Ceuta;Industria;2020;5,8
Hombres;18 Ceuta;Industria;2019;3,8
Hombres;18 Ceuta;Industria;2018;5,3
Hombres;18 Ceuta;Industria;2017;3,3
Hombres;18 Ceuta;Industria;2016;2,3
Hombres;18 Ceuta;Industria;2015;1,8
Hombres;18 Ceuta;Industria;2014;4,2
Hombres;18 Ceuta;Industria;2013;6,3
Hombres;18 Ceuta;Industria;2012;4,5
Hombres;18 Ceuta;Industria;2011;2,8
Hombres;18 Ceuta;Industria;2010;6,6
Hombres;18 Ceuta;Industria;2009;7
Hombres;18 Ceuta;Industria;2008;3,6
Hombres;18 Ceuta;Construcción;2024;6,9
Hombres;18 Ceuta;Construcción;2023;6,6
Hombres;18 Ceuta;Construcción;2022;9,5
Hombres;18 Ceuta;Construcción;2021;4
Hombres;18 Ceuta;Construcción;2020;4,4
Hombres;18 Ceuta;Construcción;2019;5,3
Hombres;18 Ceuta;Construcción;2018;5,4
Hombres;18 Ceuta;Construcción;2017;3,9
Hombres;18 Ceuta;Construcción;2016;5,6
Hombres;18 Ceuta;Construcción;2015;3,3
Hombres;18 Ceuta;Construcción;2014;3,5
Hombres;18 Ceuta;Construcción;2013;1,9
Hombres;18 Ceuta;Construcción;2012;7,6
Hombres;18 Ceuta;Construcción;2011;9,2
Hombres;18 Ceuta;Construcción;2010;12,1
Hombres;18 Ceuta;Construcción;2009;8,3
Hombres;18 Ceuta;Construcción;2008;10,1
Hombres;18 Ceuta;Servicios;2024;89,2
Hombres;18 Ceuta;Servicios;2023;87,4
Hombres;18 Ceuta;Servicios;2022;85,2
Hombres;18 Ceuta;Servicios;2021;91,3
Hombres;18 Ceuta;Servicios;2020;89,8
Hombres;18 Ceuta;Servicios;2019;90,5
Hombres;18 Ceuta;Servicios;2018;89
Hombres;18 Ceuta;Servicios;2017;92,7
Hombres;18 Ceuta;Servicios;2016;92,1
Hombres;18 Ceuta;Servicios;2015;94,8
Hombres;18 Ceuta;Servicios;2014;92,3
Hombres;18 Ceuta;Servicios;2013;91,8
Hombres;18 Ceuta;Servicios;2012;87,5
Hombres;18 Ceuta;Servicios;2011;87,9
Hombres;18 Ceuta;Servicios;2010;81,4
Hombres;18 Ceuta;Servicios;2009;84,7
Hombres;18 Ceuta;Servicios;2008;86,3
Hombres;19 Melilla;Total;2024;100
Hombres;19 Melilla;Total;2023;100
Hombres;19 Melilla;Total;2022;100
Hombres;19 Melilla;Total;2021;100
Hombres;19 Melilla;Total;2020;100
Hombres;19 Melilla;Total;2019;100
Hombres;19 Melilla;Total;2018;100
Hombres;19 Melilla;Total;2017;100
Hombres;19 Melilla;Total;2016;100
Hombres;19 Melilla;Total;2015;100
Hombres;19 Melilla;Total;2014;100
Hombres;19 Melilla;Total;2013;100
Hombres;19 Melilla;Total;2012;100
Hombres;19 Melilla;Total;2011;100
Hombres;19 Melilla;Total;2010;100
Hombres;19 Melilla;Total;2009;100
Hombres;19 Melilla;Total;2008;100
Hombres;19 Melilla;Agricultura;2024;0,2
Hombres;19 Melilla;Agricultura;2023;..
Hombres;19 Melilla;Agricultura;2022;..
Hombres;19 Melilla;Agricultura;2021;0,3
Hombres;19 Melilla;Agricultura;2020;0,4
Hombres;19 Melilla;Agricultura;2019;..
Hombres;19 Melilla;Agricultura;2018;0,5
Hombres;19 Melilla;Agricultura;2017;0,8
Hombres;19 Melilla;Agricultura;2016;..
Hombres;19 Melilla;Agricultura;2015;..
Hombres;19 Melilla;Agricultura;2014;..
Hombres;19 Melilla;Agricultura;2013;0,3
Hombres;19 Melilla;Agricultura;2012;..
Hombres;19 Melilla;Agricultura;2011;..
Hombres;19 Melilla;Agricultura;2010;..
Hombres;19 Melilla;Agricultura;2009;..
Hombres;19 Melilla;Agricultura;2008;..
Hombres;19 Melilla;Industria;2024;5,6
Hombres;19 Melilla;Industria;2023;4,5
Hombres;19 Melilla;Industria;2022;6,8
Hombres;19 Melilla;Industria;2021;3,7
Hombres;19 Melilla;Industria;2020;1,3
Hombres;19 Melilla;Industria;2019;3,8
Hombres;19 Melilla;Industria;2018;5
Hombres;19 Melilla;Industria;2017;2,3
Hombres;19 Melilla;Industria;2016;4,6
Hombres;19 Melilla;Industria;2015;2,3
Hombres;19 Melilla;Industria;2014;3,6
Hombres;19 Melilla;Industria;2013;5,8
Hombres;19 Melilla;Industria;2012;3,9
Hombres;19 Melilla;Industria;2011;2,7
Hombres;19 Melilla;Industria;2010;1,8
Hombres;19 Melilla;Industria;2009;2,9
Hombres;19 Melilla;Industria;2008;4,4
Hombres;19 Melilla;Construcción;2024;9,8
Hombres;19 Melilla;Construcción;2023;4,9
Hombres;19 Melilla;Construcción;2022;3,5
Hombres;19 Melilla;Construcción;2021;8,5
Hombres;19 Melilla;Construcción;2020;6,5
Hombres;19 Melilla;Construcción;2019;5,6
Hombres;19 Melilla;Construcción;2018;5,3
Hombres;19 Melilla;Construcción;2017;5,1
Hombres;19 Melilla;Construcción;2016;4,5
Hombres;19 Melilla;Construcción;2015;3,4
Hombres;19 Melilla;Construcción;2014;5,9
Hombres;19 Melilla;Construcción;2013;8,2
Hombres;19 Melilla;Construcción;2012;11,9
Hombres;19 Melilla;Construcción;2011;5,7
Hombres;19 Melilla;Construcción;2010;12,2
Hombres;19 Melilla;Construcción;2009;12,4
Hombres;19 Melilla;Construcción;2008;7,3
Hombres;19 Melilla;Servicios;2024;84,5
Hombres;19 Melilla;Servicios;2023;90,6
Hombres;19 Melilla;Servicios;2022;89,7
Hombres;19 Melilla;Servicios;2021;87,5
Hombres;19 Melilla;Servicios;2020;91,9
Hombres;19 Melilla;Servicios;2019;90,6
Hombres;19 Melilla;Servicios;2018;89,2
Hombres;19 Melilla;Servicios;2017;91,8
Hombres;19 Melilla;Servicios;2016;90,9
Hombres;19 Melilla;Servicios;2015;94,3
Hombres;19 Melilla;Servicios;2014;90,5
Hombres;19 Melilla;Servicios;2013;85,7
Hombres;19 Melilla;Servicios;2012;84,2
Hombres;19 Melilla;Servicios;2011;91,6
Hombres;19 Melilla;Servicios;2010;86
Hombres;19 Melilla;Servicios;2009;84,7
Hombres;19 Melilla;Servicios;2008;88,2
Mujeres;Total Nacional;Total;2024;100
Mujeres;Total Nacional;Total;2023;100
Mujeres;Total Nacional;Total;2022;100
Mujeres;Total Nacional;Total;2021;100
Mujeres;Total Nacional;Total;2020;100
Mujeres;Total Nacional;Total;2019;100
Mujeres;Total Nacional;Total;2018;100
Mujeres;Total Nacional;Total;2017;100
Mujeres;Total Nacional;Total;2016;100
Mujeres;Total Nacional;Total;2015;100
Mujeres;Total Nacional;Total;2014;100
Mujeres;Total Nacional;Total;2013;100
Mujeres;Total Nacional;Total;2012;100
Mujeres;Total Nacional;Total;2011;100
